height_map envu: number_of_rows = 40, number_of_columns = 40
my_vehicle->iID = 349
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
P.y = 0.616648, Pt.y = 0.000000, Q.y = 0.616648, Qt.y = 0.000000, R.y = 0.616648, Rt.y = 0.000000, S.y = 0.616648, St.y = 0.000000
